user,pass,cluster,unitcode,unitno,custname,custmail,noktp,tlp
userTest,1234,B421B,SST39022-1B-06,06E,Visionet,visionet@test.com,112233,0812122941
userTest,1234,C612A,SST59008-2A-09,09G,Visionet,visionet@test.com,112233,0812122942
userTest,1234,C612A,SST59008-2A-08,08E,Visionet,visionet@test.com,112233,0812122943
userTest,1234,C392B,SST56007-2B-11,11K,Visionet,visionet@test.com,112233,0812122944
userTest,1234,B301B,SST36022-1B-33,33B,Visionet,visionet@test.com,112233,0812122945
userTest,1234,C622B,SST59009-2B-16,16G,Visionet,visionet@test.com,112233,0812122946
userTest,1234,C321B,SST55008-1B-26,26C,Visionet,visionet@test.com,112233,0812122947
userTest,1234,B391B,SST38023-1B-02,02B,Visionet,visionet@test.com,112233,0812122948
userTest,1234,C022B,SST50021-2B-36,36C,Visionet,visionet@test.com,112233,0812122949
userTest,1234,B422B,SST39022-2B-18,18D,Visionet,visionet@test.com,112233,0812122950
userTest,1234,B332B,SST37022-2B-35,35C,Visionet,visionet@test.com,112233,0812122951
userTest,1234,C291B,SST53021-1B-51,51F,Visionet,visionet@test.com,112233,0812122952
userTest,1234,B221B,SST33022-1B-33,33F,Visionet,visionet@test.com,112233,0812122953
userTest,1234,B282B,SST35022-2B-35,35A,Visionet,visionet@test.com,112233,0812122954
userTest,1234,B311B,SST36023-1B-10,10L,Visionet,visionet@test.com,112233,0812122955
userTest,1234,D021B,SST60008-1B-23,23F,Visionet,visionet@test.com,112233,0812122956
userTest,1234,C411A,SST56009-1A-30,30A,Visionet,visionet@test.com,112233,0812122957
userTest,1234,B221B,SST33022-1B-21,21J,Visionet,visionet@test.com,112233,0812122958
userTest,1234,B412B,SST39021-2B-27,27L,Visionet,visionet@test.com,112233,0812122959
userTest,1234,B422B,SST39022-2B-09,09C,Visionet,visionet@test.com,112233,0812122960
userTest,1234,B412B,SST39021-2B-06,06E,Visionet,visionet@test.com,112233,0812122961
userTest,1234,B312A,SST36023-2A-26,26C,Visionet,visionet@test.com,112233,0812122962
userTest,1234,D012B,SST60007-2B-36,36F,Visionet,visionet@test.com,112233,0812122963
userTest,1234,C402B,SST56008-2B-01,01D,Visionet,visionet@test.com,112233,0812122964
userTest,1234,B301B,SST36022-1B-19,19J,Visionet,visionet@test.com,112233,0812122965
userTest,1234,B302B,SST36022-2B-29,29D,Visionet,visionet@test.com,112233,0812122966
userTest,1234,B222B,SST33022-2B-17,17I,Visionet,visionet@test.com,112233,0812122967
userTest,1234,C621B,SST59009-1B-01,01D,Visionet,visionet@test.com,112233,0812122968
userTest,1234,B282B,SST35022-2B-55,55H,Visionet,visionet@test.com,112233,0812122969
userTest,1234,C411A,SST56009-1A-03,03B,Visionet,visionet@test.com,112233,0812122970
userTest,1234,C402B,SST56008-2B-31,31K,Visionet,visionet@test.com,112233,0812122971
userTest,1234,B362B,SST38020-2B-50,50H,Visionet,visionet@test.com,112233,0812122972
userTest,1234,D012B,SST60007-2B-37,37J,Visionet,visionet@test.com,112233,0812122973
userTest,1234,B221B,SST33022-1B-25,25H,Visionet,visionet@test.com,112233,0812122974
userTest,1234,C171B,SST52021-1B-27,27G,Visionet,visionet@test.com,112233,0812122975
userTest,1234,B282B,SST35022-2B-27,27C,Visionet,visionet@test.com,112233,0812122976
userTest,1234,C181B,SST52022-1B-07,07D,Visionet,visionet@test.com,112233,0812122977
userTest,1234,C082B,SST51021-2B-06,06E,Visionet,visionet@test.com,112233,0812122978
userTest,1234,B361B,SST38020-1B-29,29F,Visionet,visionet@test.com,112233,0812122979
userTest,1234,C412B,SST56009-2B-19,19E,Visionet,visionet@test.com,112233,0812122980
userTest,1234,B331B,SST37022-1B-36,36I,Visionet,visionet@test.com,112233,0812122981
userTest,1234,D032B,SST60009-2B-02,02F,Visionet,visionet@test.com,112233,0812122982
userTest,1234,B222B,SST33022-2B-36,36L,Visionet,visionet@test.com,112233,0812122983
userTest,1234,C622B,SST59009-2B-27,27B,Visionet,visionet@test.com,112233,0812122984
userTest,1234,D022B,SST60008-2B-05,05I,Visionet,visionet@test.com,112233,0812122985
userTest,1234,C622B,SST59009-2B-53,53C,Visionet,visionet@test.com,112233,0812122986
userTest,1234,B281B,SST35022-1B-18,18F,Visionet,visionet@test.com,112233,0812122987
userTest,1234,D011B,SST60007-1B-19,19C,Visionet,visionet@test.com,112233,0812122988
userTest,1234,C621B,SST59009-1B-08,08G,Visionet,visionet@test.com,112233,0812122989
userTest,1234,C322B,SST55008-2B-33,33C,Visionet,visionet@test.com,112233,0812122990
userTest,1234,D022B,SST60008-2B-36,36F,Visionet,visionet@test.com,112233,0812122991
userTest,1234,C172B,SST52021-2B-39,39C,Visionet,visionet@test.com,112233,0812122992
userTest,1234,D011B,SST60007-1B-10,10H,Visionet,visionet@test.com,112233,0812122993
userTest,1234,C292B,SST53021-2B-55,55H,Visionet,visionet@test.com,112233,0812122994
userTest,1234,D032B,SST60009-2B-32,32J,Visionet,visionet@test.com,112233,0812122995
userTest,1234,D022B,SST60008-2B-32,32K,Visionet,visionet@test.com,112233,0812122996
userTest,1234,C041B,SST50023-1B-20,20D,Visionet,visionet@test.com,112233,0812122997
userTest,1234,B361B,SST38020-1B-22,22J,Visionet,visionet@test.com,112233,0812122998
userTest,1234,C401B,SST56008-1B-51,51L,Visionet,visionet@test.com,112233,0812122999
userTest,1234,C301B,SST53022-1B-02,02B,Visionet,visionet@test.com,112233,0812123000
userTest,1234,C622B,SST59009-2B-11,11L,Visionet,visionet@test.com,112233,0812123001
userTest,1234,B361B,SST38020-1B-29,29E,Visionet,visionet@test.com,112233,0812123002
userTest,1234,D032B,SST60009-2B-31,31A,Visionet,visionet@test.com,112233,0812123003
userTest,1234,C602B,SST59007-2B-30,30H,Visionet,visionet@test.com,112233,0812123004
userTest,1234,C322B,SST55008-2B-36,36G,Visionet,visionet@test.com,112233,0812123005
userTest,1234,C621B,SST59009-1B-02,02B,Visionet,visionet@test.com,112233,0812123006
userTest,1234,B281B,SST35022-1B-01,01B,Visionet,visionet@test.com,112233,0812123007
userTest,1234,C182B,SST52022-2B-01,01K,Visionet,visionet@test.com,112233,0812123008
userTest,1234,C401B,SST56008-1B-33,33L,Visionet,visionet@test.com,112233,0812123009
userTest,1234,C322B,SST55008-2B-53,53B,Visionet,visionet@test.com,112233,0812123010
userTest,1234,B311B,SST36023-1B-36,36H,Visionet,visionet@test.com,112233,0812123011
